Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	Original Name	File Size	SHA256	Required FW	App Version
PCSG01267	JP	your diary+	http://zeus.dl.playstation.net/cdn/JP0741/PCSG01267_00/JP0741-PCSG01267_00-YOURDIARYPLUS000_bg_1_748e2754dc9c9e51ea2fb58ecd9890ab6ba7c025.pkg	KO5ifR1dQ+d7BRiYmxhCbDE0MjMH2R/pHxrk4ukYFBngExoMMgMPuDTFW8+4TXjOdPa3cyxLN9mPxvjgBgBtuBQb	JP0741-PCSG01267_00-YOURDIARYPLUS000	2019-07-04 23:23:52	your diary +	1693092048		3.69	1.00
PCSB01360	EU	Paradox Soul	http://zeus.dl.playstation.net/cdn/EP0896/PCSB01360_00/EP0896-PCSB01360_00-RATGAPARADOXSOUL_bg_1_088e4b70cbc53f3d38caa99100cb068105b631f2.pkg	KO5ifR1dQ+e7BhhYWJpBVBsam4HtD3IMcXcMcAxydPGPCPYP9cHnvwSb8CBJ/f2xya0a9+f+F7EajfHBDQC5PROw	EP0896-PCSB01360_00-RATGAPARADOXSOUL	2019-07-09 10:57:14	Paradox Soul	37143632		3.69	1.00
PCSB01333	EU	Furwind	http://zeus.dl.playstation.net/cdn/EP3111/PCSB01333_00/EP3111-PCSB01333_00-0000000000000001_bg_1_bec246f392ddd6927e70b81242136fcb8d51779f.pkg	KO5ifR1dQ+e7BhgbGhpCVBsaGxuD7DdABYb4/Le7TtzdLe+GBsvbrPwpeSfnjcb44AYAB3US2wAA	EP3111-PCSB01333_00-0000000000000001	2019-07-09 10:57:15	Furwind	115418240		3.69	1.00
PCSD00070	ASIA	Sly Cooper and the Thievius Raccoonus + Sly 2: Band of Thieves  (KOR)	MISSING	KO5ifR1dQ+d7BFgi6TYH2x/sE+njHWRgCIQGwR6eAfj899mlIlV/r8skDq1msT1To/RHY3xwAwClaxMT	HP9000-PCSD00070_00-SLYLKR010100SHIP			2825096144			1.00
PCSH00111	ASIA	Shin Sangoku Musou 7 with Moushouden Complete Edition	MISSING	KO5ifR1dQ+d7BBgYGpiBVHsATTc0BNkf7GseHuHj7ujrCjbaAJ//si1kLkgcjTNM2lNoGNTDnT8a44MbAAAHOxK0	HP0106-PCSH00111_00-SM7WXLGAMESC0000		真・三国无双7 猛将传 完全版	0		0.00	0.00
PCSG00481	JP	新装版 クリムゾン・エンパイア	MISSING	KO5ifR1dQ+d7BRgYmZtCbTGxMATZHxjq6RfkH+zqGBAAthOf/34ZZuyxmii8Kr/k6SaRds4FozE+uAEAt6YUTgAA	JP0275-PCSG00481_00-QUINROSEAPP00001		新装版 クリムゾン・エンパイア	0		0.00	0.00
PCSE00907	US	Soldner-X 2: Final Prototype	MISSING	KO5ifR1dQ+eHBhiYGFtATbU0MAfZH+zv4+LnGhRh5Obp5+gTEITPfztvd+4N3+b8Ol7uI9cD65BXozE+uAEAtkoWEQAA	UP0438-PCSE00907_00-SOLDNERX2FINALPR		Soldner-X 2: Final Prototype	0		0.00	0.00
PCSG00994	JP	大戦略 WEB	http://zeus.dl.playstation.net/cdn/JP1070/PCSG00994_00/JP1070-PCSG00994_00-0000000000000001_bg_1_5a3a4f50bb14dbfc99d56b6175c1fb899585f7c1.pkg	KO5ifR1dQ+d7BRgCnQK1xdLSBGS/ASowxOe/KvEnd+7M+9Py35HLY3lY54fRGB/cAABFwBTI	JP1070-PCSG00994_00-0000000000000001	2019-07-20 15:07:04	大戦略WEB	5396960		3.61	1.00
PCSE01349	US	Bouncy Bullets	http://zeus.dl.playstation.net/cdn/UP0891/PCSE01349_00/UP0891-PCSE01349_00-RAGBOUNCYBULLETS_bg_1_aa4ce98d9fbe0d582c22acaf83919a433c132dde.pkg	KO5ifR1dQ+eHBhhYWEJNNTQ2sQTZH+To7uQf6ucc6RTq4+MaEozPf4HvrjipL5t6ncFhc9OE5MOlozE+uAEAtJgVdQAA	UP0891-PCSE01349_00-RAGBOUNCYBULLETS	2019-07-12 01:31:31	Bouncy Bullets	104434352		3.69	1.00
PCSE01422	US	Pic-a-Pix Color 2	http://zeus.dl.playstation.net/cdn/UP3743/PCSE01422_00/UP3743-PCSE01422_00-PICAPIXCOLOR2PSV_bg_1_3b6cce1364bd72b3f3fc81959b54191626fe2ea2.pkg	KO5ifR1dQ+eHBhibmxhDTDU0MTIC2R/g6ewY4Bnh7O/jH2QUEByGz39/tmTlH7pg43oyYW7D1Plt3KMxPrgBAFteFdgA	UP3743-PCSE01422_00-PICAPIXCOLOR2PSV	2019-07-12 01:31:31	Pic-a-Pix Color 2	169743456		3.69	1.00
PCSE01408	US	Grass Cutter	http://zeus.dl.playstation.net/cdn/UP1675/PCSE01408_00/UP1675-PCSE01408_00-SYPSVGRASSCUTTER_bg_1_584d7283d966d8a8e250936fd23e076801ce4249.pkg	KO5ifR1dQ+eHBhiamZtCTDU0MbAA2R8cGRAc5h7kGBzsHBoS4hqEz38ejHevuh0WfG+w6vNn9bpHBaMxPrgBAPi8FjYA	UP1675-PCSE01408_00-SYPSVGRASSCUTTER	2019-07-12 01:31:31	Grass Cutter	274408768		3.69	1.00
PCSG01272	JP	Furwind	http://zeus.dl.playstation.net/cdn/JP0078/PCSG01272_00/JP0078-PCSG01272_00-FURWIND000000000_bg_1_896edf047a55f5ece881cc998dc127e5daea3b72.pkg	KO5ifR1dQ+d7BQCdYgGxxdDI3Ahkv1toULinnwvcUnz+c/boZ4p6+s9AaJP458vT75mPxvjgBgA8bxQW	JP0078-PCSG01272_00-FURWIND000000000	2019-07-12 01:31:31	Furwind	109674544		3.69	1.00
PCSG01290	JP	蒼き翼のシュバリエ デジタルサウンドトラック	http://zeus.dl.playstation.net/cdn/JP0091/PCSG01290_00/JP0091-PCSG01290_00-NSORVSOUNDTRACK0_bg_1_46c66a24a0c4e2e8c45a70213eab6476a0895435.pkg	KO5ifR1dQ+d7BQDdZwixxdDIEmy/X7B/UFiwf6ifS0iQo7O3AT7/2e+veTQ/58OJ6w8ExcQ1phiNxvjgBgBOhxU0	JP0091-PCSG01290_00-NSORVSOUNDTRACK0	2019-07-12 01:31:31	蒼き翼のシュバリエ デジタルサウンドトラック	178560752		3.69	1.00
PCSG01281	JP	蒼き翼のシュバリエ	http://zeus.dl.playstation.net/cdn/JP0091/PCSG01281_00/JP0091-PCSG01281_00-EXPDRPG2019NSORV_bg_1_66a937d02dbcd44dc1fe91c0d49b58ec5e94bfc7.pkg	KO5ifR1dQ+d7BQDdZwixxdDIwhBkv2tEgEtQgLuRgaGlX7B/UBg+/x1eWfH4ztlLrRoGr29sTGhuHI3xwQ0AA0UW4QAA	JP0091-PCSG01281_00-EXPDRPG2019NSORV	2019-07-12 01:31:31	蒼き翼のシュバリエ	1273462576		3.69	1.00
PCSG01174	JP	Winning Post 8 2018	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01174_00/JP0106-PCSG01174_00-WP82018V00000100_bg_1_928157713b014972872a3cd2aae48b12d87aafd5.pkg	KO5ifR1dQ+d7BRgYGphBbDE0NDcB2R8eYGFkYGgRBrERaAYe8GT1xr1Lox+2CWT72HXm+IePxvjgBgD9JxPv	JP0106-PCSG01174_00-WP82018V00000100	2019-07-12 01:31:31	Winning Post 8 2018	3552837936		3.67	1.00
PCSG00943	JP	ベルセルク無双	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00943_00/JP0106-PCSG00943_00-SLAYERGAME000000_bg_1_20c2a5d52a045491ab90c0dcab88f3292cdc36c7.pkg	KO5ifR1dQ+d7BRgYGphBbbE0MQbZH+zjGOka5O7o6wqxFJ//Ht+Z9krSonTzp7iLl/wdzWRGY3xwAwDhPhUE	JP0106-PCSG00943_00-SLAYERGAME000000	2019-07-12 01:31:31	ベルセルク無双	2995313952		3.61	1.00
PCSG00470	JP	華ヤカ哉、我ガ一族 モダンノスタルジィ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00470_00/JP0031-PCSG00470_00-HANAYAKAMODERN00_bg_1_bb36fa5c67a393fd42023c35d5e0a95a41ceee5f.pkg	KO5ifR1dQ+d7BQDtN4TaYmIOtt/D0c8x0tHb0dffxTXID2gGHnBJ8nTDt4efbk19V/tSuv3mgtEYH9wAAD8OF6UA	JP0031-PCSG00470_00-HANAYAKAMODERN00	2019-07-12 01:31:31	華ヤカ哉、我ガ一族 モダンノスタルジィ	1814922832		3.36	1.00
PCSB01388	EU	Pic-a-Pix Color 2	http://zeus.dl.playstation.net/cdn/EP3597/PCSB01388_00/EP3597-PCSB01388_00-G000000000001298_bg_1_b757f1a60424da26b6aa27e8a028520a6d6c9939.pkg	KO5ifR1dQ+e7BhibWppDVBsaW1iA7Eeyz8DQyNICn//2GUqUebhPVhGX6X5458vB3NEYH9wAAFMqEwMA	EP3597-PCSB01388_00-G000000000001298	2019-12-30 13:00:47	Pic-a-Pix Color 2	171863536		3.69	1.00
PCSB01372	EU	Grass Cutter	http://zeus.dl.playstation.net/cdn/EP1661/PCSB01372_00/EP1661-PCSB01372_00-G000000000001282_bg_1_22e63f33abd821510d438d4261dd70ae9f1c881a.pkg	KO5ifR1dQ+e7BhiamRlCVBsamxuB7Eeyz8DQyMIIn/9+HVGqT5nXJ71PhenT5ZBb+0djfHADAEFGFCsA	EP1661-PCSB01372_00-G000000000001282	2019-12-30 13:00:47	Grass Cutter	279138304		3.69	1.00
PCSB01310	EU	Bouncy Bullets	http://zeus.dl.playstation.net/cdn/EP0896/PCSB01310_00/EP0896-PCSB01310_00-RAGBOUNCYBULLETS_bg_1_e3a58143e868be0a6d01669f027d72895006b7c7.pkg	KO5ifR1dQ+e7BhhYWJpBVBsaG4LtD3J0d/IP9XOOdAr18XENCcbnv2f/fK8UB7+LjG/RUJ865VvKaIwPbgAAhbcV9AAA	EP0896-PCSB01310_00-RAGBOUNCYBULLETS	2019-09-29 01:57:34	Bouncy Bullets	106813712		3.69	1.00
PCSB01378	EU	Ghoulboy	http://zeus.dl.playstation.net/cdn/EP3540/PCSB01378_00/EP3540-PCSB01378_00-G000000000001288_bg_1_90fadf3e327319aacb3b2da404bdb7d04611ab3c.pkg	KO5ifR1dQ+e7BhibmkBVGxqbW4DsR7LPwNDIwgKf/1IMGO/rP9aQWTVh2/l7+nJpozE+uAEAyvASrwAA	EP3540-PCSB01378_00-G000000000001288	2020-01-13 12:33:33	Ghoulboy	273084912		3.69	1.00
PCSF00463	EU	Offizieller Tearaway™-Soundtrack	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00463_00/fLIMsYcBEvVLrbXkHIRTQdbwoCYEptnpMiBFNESPRBQPCJdvLooUuGuFORcmPnkY.pkg	MISSING	EP9000-PCSF00463_00-GTEARAWAYSOUND02		Tearaway Soundtrack	192594112		2.61	1.00
PCSB01349	EU	Halloween Forever	http://zeus.dl.playstation.net/cdn/EP0995/PCSB01349_00/EP0995-PCSB01349_00-HALLOWEENFOREVEU_bg_1_17bb3c3505d09bef82b04409fdd7542572a75ebe.pkg	KO5ifR1dQ+e7BhhYWppCVBsam1iC7Pdw9PHxD3d19XPzD3INcw3F5z+WU8c7crgPlLfwl+3/I+NwZDTGBzcAALJEFN4A	EP0995-PCSB01349_00-HALLOWEENFOREVEU	2019-12-30 13:00:47	Halloween Forever	38044608		3.69	1.00
PCSB01308	EU	Back in 1995	http://zeus.dl.playstation.net/cdn/EP0896/PCSB01308_00/EP0896-PCSB01308_00-RATAGABACKIN1995_bg_1_6eb703d317e0c603eb48faeb7c27036b15335c66.pkg	KO5ifR1dQ+e7BhhYWJpBVBsaG1iA7A9yDHF0d3RydPb29DO0tDTF57+5jyqjbKue1BlrZvXptTeJjsb44AYApX0TqgAA	EP0896-PCSB01308_00-RATAGABACKIN1995	2022-01-16 01:14:23	Back in 1995	86341440		3.69	1.00
PCSB01354	EU	Kid Tripp	http://zeus.dl.playstation.net/cdn/EP5172/PCSB01354_00/EP5172-PCSB01354_00-G000000000001264_bg_1_d349703fecef85768a47d2863683e5d5549d5cc5.pkg	KO5ifR1dQ+e7BpgamhtBVBsam5qA7Eeyz8DQyMwEn/9azdoX/7eaEL/8vFucd2WC2GiMD24AADk1Eu0A	EP5172-PCSB01354_00-G000000000001264	2020-01-13 12:33:33	Kid Tripp	74247600		3.69	1.00
PCSB01375	EU	Shakedown Hawaii	http://zeus.dl.playstation.net/cdn/EP2077/PCSB01375_00/EP2077-PCSB01375_00-SHAKEDOWNHAWAII0_bg_1_54ad59fa4623b1fc78e7128f8594a64329dbed73.pkg	KO5ifR1dQ+e7BhgZmJtDVBsam5uC7A/2cPR2dfEP9/NwDHf09DTA57/5i6/kTi1omeSZM1vuuWNC9miMD24AANEzFPIA	EP2077-PCSB01375_00-SHAKEDOWNHAWAII0	2020-04-30 19:32:42	Shakedown Hawaii	133907040		3.69	1.00
PCSB01351	EU	Chronus Arc	http://zeus.dl.playstation.net/cdn/EP2363/PCSB01351_00/EP2363-PCSB01351_00-G000000000001261_bg_1_a6742dd6897de91d5b5f1957178c097fafee09c3.pkg	KO5ifR1dQ+e7BhgZmxlDVBsamxqC7Eeyz8DQyMwQn/+CHsh0Z2mfi5qoF6n7IWPf3dEYH9wAANX2E1MA	EP2363-PCSB01351_00-G000000000001261	2022-01-16 01:14:23	Chronus Arc	109042144		3.69	1.00
PCSB01367	EU	Word Wheel by POWGI	http://zeus.dl.playstation.net/cdn/EP3597/PCSB01367_00/EP3597-PCSB01367_00-G000000000001277_bg_1_5ee803b6ff91ce23b8756432fc995191878c0df3.pkg	KO5ifR1dQ+e7BhibWppDVBsam5mD7Eeyz8DQyNwcn/9ecFg9bluTKDU5Q2pJVSozx2iMD24AAKy0EfoA	EP3597-PCSB01367_00-G000000000001277	2019-10-30 12:10:53	Word Wheel by POWGI	156215296		3.69	1.00
PCSB01236	EU	The Dreamlands: Aisling's Quest	http://zeus.dl.playstation.net/cdn/EP0662/PCSB01236_00/EP0662-PCSB01236_00-2018DAISQUESTPSV_bg_1_89f69cc8f2158af686ce4ebb5c82b3605b2635d2.pkg	KO5ifR1dQ+e7BhiYmRlBVBsaGZuB7DcyMLRwcfQMDgx1DQ4JCA7D57+AmceTl3/n+Dg7uz9e3qDfdzTGBzcAAEtnFKYA	EP0662-PCSB01236_00-2018DAISQUESTPSV	2022-01-16 01:14:23	The Dreamlands: Aisling's Quest	470416448		3.69	1.00
PCSB01270	EU	Code: Realize ~Wintertide Miracles~	http://zeus.dl.playstation.net/cdn/EP1024/PCSB01270_00/EP1024-PCSB01270_00-CODEREALIZEFD2PV_bg_1_84d1f3b445c568f0117ca44e4d6dfebf6dea1708.pkg	MISSING	EP1024-PCSB01270_00-CODEREALIZEFD2PV		Code：Realize ～Wintertide Miracles～	2648211328		3.69	1.00
PCSB01357	EU	Neon Junctions	http://zeus.dl.playstation.net/cdn/EP0896/PCSB01357_00/EP0896-PCSB01357_00-RAGANEONJUNCTION_bg_1_fd113903d6ddb27b90107204ae3fdccccf4b97b1.pkg	KO5ifR1dQ+e7BhhYWJpBVBsam5qD7A9ydHf0c/X38wr1cw7x9PfD57+pOz4VucktMNr6wPPst7B3TqMxPrgBAOxhFjYA	EP0896-PCSB01357_00-RAGANEONJUNCTION	2019-10-30 12:10:54	Neon Junctions	122042560		3.69	1.00
PCSB01283	EU	Nurse Love Syndrome	http://zeus.dl.playstation.net/cdn/EP1052/PCSB01283_00/EP1052-PCSB01283_00-NURSELOVESYNEU00_bg_1_9834ce8ad725afd443c8b48ea53f3340f475d392.pkg	MISSING	EP1052-PCSB01283_00-NURSELOVESYNEU00		Nurse Love Syndrome	1715151136		3.69	1.00
PCSB01300	EU	Fast Striker	http://zeus.dl.playstation.net/cdn/EP2005/PCSB01300_00/EP2005-PCSB01300_00-FASTSTRIKER00000_bg_1_b70df8e0899917abcb30f822c95d3493769dca83.pkg	KO5ifR1dQ+e7BhgBrYWoNgQ6BGS/m2NwSHBIkKe3axDYUnz+e/zuQGAwD/P7RxNWzrnwh8V4NMYHNwAAtnkVhgAA	EP2005-PCSB01300_00-FASTSTRIKER00000	2020-01-13 12:33:33	Fast Striker	99480176		3.68	1.00
PCSB01223	EU	Defender's Quest: Valley of the Forgotten DX	http://zeus.dl.playstation.net/cdn/EP0407/PCSB01223_00/EP0407-PCSB01223_00-DEFENDERSQUESTV1_bg_1_be012c0354a59720f9e32756a91de746525f2870.pkg	KO5ifR1dQ+e7BgBtNoeoNjQyMgbZ7+Lq5urn4hoUHBjqGhwSZojPf2Wtq2T/hV3isD9dc7MgfvnZ0Rgf3AAA4EQVmgAA	EP0407-PCSB01223_00-DEFENDERSQUESTV1	2021-04-25 17:52:51	Defender's Quest: Valley of the Forgotten DX	272324448		3.68	1.00
PCSB01256	EU	Persona 3: Dancing in Moonlight	http://zeus.dl.playstation.net/cdn/EP2475/PCSB01256_00/EP2475-PCSB01256_00-PERSONA3DEU00000_bg_1_f48082de07ad21e04e9e05c6768c88cc262042c7.pkg	KO5ifR1dQ+e7BhiZmJtCVBsamZqB7A9wDQr293M0dnENBVuKz3+rZ7+9dW3SvLfXvsz6XcR5JXE0xgc3AAAfQReU	EP2475-PCSB01256_00-PERSONA3DEU00000	2020-01-06 11:17:27	Persona 3: Dancing in Moonlight	3713694256		3.68	1.00
PCSB01110	EU	Bunny Must Die! Chelsea and the 7devils	http://zeus.dl.playstation.net/cdn/EP2400/PCSB01110_00/EP2400-PCSB01110_00-BUNNYMUSTDIE0000_bg_1_c0b7438e20cb57d96ce5034573e9f3a5b314e1f2.pkg	KO5ifR1dQ+e7BhiZwFQbGhqC7XcK9fOL9A0NDnHxBFllgM9/zv/jA+MPCZyUUG5bob3kwJPRGB/cAAAIKRSE	EP2400-PCSB01110_00-BUNNYMUSTDIE0000	2021-03-24 21:59:09	Bunny Must Die! Chelsea and the 7devils	88730384		3.67	1.00
PCSB01197	EU	Penny-Punching Princess	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01197_00/EP1063-PCSB01197_00-MONEYPRINCESS000_bg_1_9656f5d2f988044a8c20d84f5322e9b78a954f7a.pkg	MISSING	EP1063-PCSB01197_00-MONEYPRINCESS000		Penny-Punching Princess	971817248		3.67	1.00
PCSB01257	EU	Persona 5: Dancing in Starlight	http://zeus.dl.playstation.net/cdn/EP2475/PCSB01257_00/EP2475-PCSB01257_00-PERSONA5DEU00000_bg_1_f59d2f398de363de4f20a1d43d0f6771c574050d.pkg	KO5ifR1dQ+e7BhiZmJtCVBsamZqD7A9wDQr293M0dXENBVuKz38HRCOMknbYb1D6cUu64NIHq9EYH9wAANYRFGsA	EP2475-PCSB01257_00-PERSONA5DEU00000	2020-01-09 11:38:10	Persona 5: Dancing in Starlight	3893049424		3.68	1.00
PCSB01302	EU	Scintillatron 4096	http://zeus.dl.playstation.net/cdn/EP5148/PCSB01302_00/EP5148-PCSB01302_00-G000000000001212_bg_1_93a29aa980afedaa6f63a8392fab2487fa0d00ae.pkg	MISSING	EP5148-PCSB01302_00-G000000000001212		Scintillatron4096	266214144		3.69	1.00
PCSB01276	EU	Slayaway Camp: Butcher's Cut	http://zeus.dl.playstation.net/cdn/EP8925/PCSB01276_00/EP8925-PCSB01276_00-SCPSVSIEEDIGI000_bg_1_c4bdce6d77b4e55d8515b6c383414181b8bc542c.pkg	MISSING	EP8925-PCSB01276_00-SCPSVSIEEDIGI000		Slayaway Camp: Butcher's Cut	136561072		3.68	1.00
PCSB01326	EU	Dreamwalker	http://zeus.dl.playstation.net/cdn/EP0172/PCSB01326_00/EP0172-PCSB01326_00-DREAMWALKER0VITA_bg_1_ea6ba5668f04b2fd9f51e2796db2eb0e53b36975.pkg	KO5ifR1dQ+e7BhgYmhtBVBsaG5mB7HcJcnX0DXf08XYNMgjzDHHE5z9/gef3mub0787kmLPogT9n8GiMD24AAHLSFLsA	EP0172-PCSB01326_00-DREAMWALKER0VITA	2019-12-30 13:00:48	Dreamwalker	29936976		3.69	1.00
PCSB01331	EU	Crossovers by POWGI	http://zeus.dl.playstation.net/cdn/EP3597/PCSB01331_00/EP3597-PCSB01331_00-G000000000001241_bg_1_4f4668906634c92d76cf4c605f41068b0bbe6d4f.pkg	KO5ifR1dQ+e7BhibWppDVBsaGxuC7Eeyz8DQyMQQn/+sp1/aEnsi8+qaNNEZi999HY3wQQ4A4tAUiwAA	EP3597-PCSB01331_00-G000000000001241	2019-10-30 12:10:54	Crossovers by POWGI	169519360		3.69	1.00
PCSB01325	EU	Emerald Shores	http://zeus.dl.playstation.net/cdn/EP0273/PCSB01325_00/EP0273-PCSB01325_00-EMERALDSHORES001_bg_1_cd16a267669e942a018b720c139882d7f3561236.pkg	MISSING	EP0273-PCSB01325_00-EMERALDSHORES001		Emerald Shores	34556912		3.69	1.00
PCSB01278	EU	Gundemoniums	http://zeus.dl.playstation.net/cdn/EP2400/PCSB01278_00/EP2400-PCSB01278_00-GUNDEMONIUMSXPSV_bg_1_8ceac77090852ee1d298433a823eeae43699dfe0.pkg	MISSING	EP2400-PCSB01278_00-GUNDEMONIUMSXPSV		GUNDEMONIUMS	152213520		3.68	1.00
PCSB01250	EU	Bloodstained: Curse of the Moon	http://zeus.dl.playstation.net/cdn/EP1095/PCSB01250_00/EP1095-PCSB01250_00-COTMVITAPPEU0000_bg_1_f886b75953b73ac288869da8a86861d4ab6f7bbc.pkg	KO5ifR1dQ+e7BhgaWJpCVBsaQex39g/xDfMMcQwIcA0FWYrPf9dK4v/+Ekx58j7VaOLf3zvmj8b44AYAZNQXIwAA	EP1095-PCSB01250_00-COTMVITAPPEU0000	2021-04-18 01:04:30	Bloodstained: Curse of the Moon	23767456		3.67	1.00
PCSB01243	EU	EXTELLA LINK	http://zeus.dl.playstation.net/cdn/EP4492/PCSB01243_00/EP4492-PCSB01243_00-FATEEXTELLALINKS_bg_1_4525aa1b92c9600a0e5f9dcef9ef1d45ec738d21.pkg	MISSING	EP4492-PCSB01243_00-FATEEXTELLALINKS		Fate/EXTELLA LINK	1419834944		3.68	1.00
PCSB01303	EU	Atari Flashback Classics	http://zeus.dl.playstation.net/cdn/EP0182/PCSB01303_00/EP0182-PCSB01303_00-FLASHBACKCLASSIC_bg_1_88f01bfcde70db9acb19e38aab6d508af571ef09.pkg	KO5ifR1dQ+e7BhgYWhhBVBsaGxiD7HfzcQz2cHJ09nYGMoI9nfH5j/Ola595U/nh26s35c5Qbz46GuODGwAASGIVQwAA	EP0182-PCSB01303_00-FLASHBACKCLASSIC	2022-01-16 01:14:23	Atari Flashback Classics	310959904		3.68	1.00
PCSB01269	EU	Death Mark	http://zeus.dl.playstation.net/cdn/EP1024/PCSB01269_00/EP1024-PCSB01269_00-EXPHORROR2017HRV_bg_1_32c25889a9d66df95d0ba95e53f03b63e05e34ac.pkg	KO5ifR1dQ+e7BhgaGJlAVBsamVmC7HeNCPDwDwryDzIyMDT3CArD578sga12Vas1I5j0nfdXeBnKjsb44AYAUD0SPgAA	EP1024-PCSB01269_00-EXPHORROR2017HRV	2020-05-07 05:32:14	Death Mark	910021536		3.68	1.00
PCSB01314	EU	EXTELLA LINK Digital Soundtrack	http://zeus.dl.playstation.net/cdn/EP4492/PCSB01314_00/EP4492-PCSB01314_00-FATELINKSNDTRACK_bg_2_456451015e6e3cf7f579afa12418877a4840d150.pkg	MISSING	EP4492-PCSB01314_00-FATELINKSNDTRACK		Fate/EXTELLA LINK Soundtrack App	104612848		3.69	1.00
PCSB01235	EU	Muv-Luv Alternative	http://zeus.dl.playstation.net/cdn/EP4293/PCSB01235_00/EP4293-PCSB01235_00-AGE076ALT0000000_bg_1_305c01983cf91867ae7dc360873eea4cf689927d.pkg	KO5ifR1dQ+e7BpgYWRpDVBsaGZuC7Xd3NTA3c/QJgVqKz39ZU5SnbfwmzM3HEzvnuOoT79EYH9wAAOESEq4A	EP4293-PCSB01235_00-AGE076ALT0000000	2019-09-28 18:51:22	Muv-Luv Alternative	3472974624		3.67	1.00
PCSB01225	EU	Sir Eatsalot	http://zeus.dl.playstation.net/cdn/EP4935/PCSB01225_00/EP4935-PCSB01225_00-G000000000001137_bg_1_230d28aaa918f9b7f419cb12eb252cee1b08c158.pkg	KO5ifR1dQ+e7BphYGptCVBsaGZmC7Eeyz8DQ0Ngcn/8uMR39k+OYGRmny/77w4f+3NEYH9wAAPG+E/sA	EP4935-PCSB01225_00-G000000000001137	2021-04-25 17:52:51	Sir Eatsalot	596487808		3.67	1.00
PCSB01234	EU	Muv-Luv	http://zeus.dl.playstation.net/cdn/EP4293/PCSB01234_00/EP4293-PCSB01234_00-AGE075MUV0000000_bg_1_fac6f9a858ecad95f2096a97937a8cb4b45cc3d6.pkg	KO5ifR1dQ+e7BpgYWRpDVBsaGZuA7Xd3NTA39Q0Ng1qKz3/vjqjtnuPVwL9O99TqOs6dt0djfHADAP73FIwA	EP4293-PCSB01234_00-AGE075MUV0000000	2019-09-28 18:51:22	Muv-Luv	2431470448		3.67	1.00
PCSB01233	EU	Chicken Range	http://zeus.dl.playstation.net/cdn/EP4358/PCSB01233_00/EP4358-PCSB01233_00-CHICKENRANGE0000_bg_1_6c09feaef5498017c9102a5fa740970e2e9114ad.pkg	MISSING	EP4358-PCSB01233_00-CHICKENRANGE0000		Chicken Range	111399760		3.68	1.00
PCSB01229	EU	Antiquia Lost	http://zeus.dl.playstation.net/cdn/EP2363/PCSB01229_00/EP2363-PCSB01229_00-G000000000001141_bg_1_4a568afd252f949c4bf8ac6472579a65fbc6ad81.pkg	KO5ifR1dQ+e7BhgZmxlDVBsaGVmC7Eeyz8DQ0MQQn/82Od+70Pfs0umvvr+lgqewCo/G+OAGAPWmFJAA	EP2363-PCSB01229_00-G000000000001141	2022-01-16 01:14:23	Antiquia Lost	276387776		3.67	1.00
PCSB01176	EU	7'scarlet	http://zeus.dl.playstation.net/cdn/EP1024/PCSB01176_00/EP1024-PCSB01176_00-SEVENSCARLET0131_bg_1_78cb0642007601d764445b5008d9f96bee41269c.pkg	KO5ifR1dQ+e7BhgaGJlAVBsampuB7A92DXP1C3Z2DPJxDTEwNDbE57+Ldy+4fGzOuPl2z5c9kx+IvByN8cENAMQGF/YA	EP1024-PCSB01176_00-SEVENSCARLET0131	2021-04-18 01:04:30	7'scarlet	1884431376		3.67	1.00
PCSB01177	EU	Psychedelica of the Black Butterfly	http://zeus.dl.playstation.net/cdn/EP1024/PCSB01177_00/EP1024-PCSB01177_00-PSYCHEDELICAOFBB_bg_1_21c02f7468f2cc9b434d75fc12afc602a52dceac.pkg	KO5ifR1dQ+e7BhgaGJlAVBsampuD7A8IjnT2cHVx9fF0dvR3c3LC57+emGmFU+sMUjd/ZprWYOstNRrjgxsAAAntE+EA	EP1024-PCSB01177_00-PSYCHEDELICAOFBB	2022-01-16 01:14:23	Psychedelica of the black butterfly	1697197456		3.67	1.00
PCSB01195	EU	Damascus Gear: Operation Osaka	http://zeus.dl.playstation.net/cdn/EP0036/PCSB01195_00/EP0036-PCSB01195_00-DGEAR20000000000_bg_1_24387e96c12f15a0f33cecfdb0d7f45fd7eec323.pkg	MISSING	EP0036-PCSB01195_00-DGEAR20000000000		Damascus Gear Operation Osaka	1721854768		3.67	1.00
PCSB01222	EU	NeuroVoider	http://zeus.dl.playstation.net/cdn/EP1302/PCSB01222_00/EP1302-PCSB01222_00-NEUROVOIDERPSVEU_bg_1_b2b88352808d5eb119aba9091495b378a2dae774.pkg	KO5ifR1dQ+e7BhgaQ2xxMjA0MjIC2e/nGhrkH+bv6eIaFBAc5hqKz38PWhbeCZu6oJNBxDAkvVD592iMD24AAI1DFMIA	EP1302-PCSB01222_00-NEUROVOIDERPSVEU	2021-04-18 01:04:30	NeuroVoider	122490112		3.67	1.00
